7,"Best Song",4,False,"","Music by"
7,"Best Song",5,False,"","Music by"
7,"Best Song",6,False,"https://en.wikipedia.org/wiki/Con_Conrad","Con Conrad"
7,"Best Song",7,False,"","; Lyrics by"
7,"Best Song",8,False,"https://en.wikipedia.org/wiki/Herb_Magidson","Herb Magidson"
7,"Best Sound Recording",0,True,"https://en.wikipedia.org/wiki/One_Night_of_Love","One Night of Love"
7,"Best Sound Recording",1,False,"https://en.wikipedia.org/wiki/John_P._Livadary","John P. Livadary"
7,"Best Art Direction",0,True,"https://en.wikipedia.org/wiki/The_Merry_Widow_(1934_film)","The Merry Widow"
7,"Best Art Direction",1,False,"https://en.wikipedia.org/wiki/Cedric_Gibbons","Cedric Gibbons"
7,"Best Art Direction",2,False,"","and"
7,"Best Art Direction",3,False,"https://en.wikipedia.org/wiki/Fredric_Hope","Fredric Hope"
7,"Best Cinematography",0,True,"https://en.wikipedia.org/wiki/Cleopatra_(1934_film)","Cleopatra"
7,"Best Cinematography",1,False,"https://en.wikipedia.org/wiki/Victor_Milner","Victor Milner"
7,"Best Film Editing",0,True,"https://en.wikipedia.org/wiki/Eskimo_(film)","Eskimo"
7,"Best Film Editing",1,False,"https://en.wikipedia.org/wiki/Conrad_A._Nervig","Conrad A. Nervig"
7,"Best Assistant Director",0,True,"https://en.wikipedia.org/wiki/Viva_Villa!","Viva Villa!"
7,"Best Assistant Director",1,False,"https://en.wikipedia.org/wiki/John_S._Waters","John S. Waters"
7,"Best Short Subject, Cartoon",0,True,"https://en.wikipedia.org/wiki/The_Tortoise_and_the_Hare_(film)","The Tortoise and"
7,"Best Short Subject, Cartoon",1,True,"https://en.wikipedia.org/wiki/The_Tortoise_and_the_Hare_(film)","the Hare"
7,"Best Short Subject, Cartoon",2,False,"https://en.wikipedia.org/wiki/Walt_Disney","Walt Disney"
8,"Outstanding Production",0,True,"https://en.wikipedia.org/wiki/Mutiny_on_the_Bounty_(1935_film)","Mutiny on the Bounty"
8,"Outstanding Production",1,False,"https://en.wikipedia.org/wiki/Frank_Lloyd","Frank Lloyd"
8,"Outstanding Production",2,False,"","and"
8,"Outstanding Production",3,False,"https://en.wikipedia.org/wiki/Irving_Thalberg","Irving Thalberg"
8,"Outstanding Production",4,False,"","for"
8,"Outstanding Production",5,False,"https://en.wikipedia.org/wiki/Metro-Goldwyn-Mayer","Metro-Goldwyn-Mayer"
8,"Best Director",0,True,"https://en.wikipedia.org/wiki/John_Ford","John Ford"
8,"Best Director",1,False,"https://en.wikipedia.org/wiki/The_Informer_(1935_film)","The Informer"
8,"Best Actor",0,True,"https://en.wikipedia.org/wiki/Victor_McLaglen","Victor McLaglen"
8,"Best Actor",1,False,"https://en.wikipedia.org/wiki/The_Informer_(1935_film)","The Informer"
8,"Best Actor",2,False,"","as "Gypo" Nolan"
8,"Best Actress",0,True,"https://en.wikipedia.org/wiki/Bette_Davis","Bette Davis"
8,"Best Actress",1,False,"https://en.wikipedia.org/wiki/Dangerous_(film)","Dangerous"
8,"Best Actress",2,False,"","as Joyce Heath"
8,"Best Original Story",0,True,"https://en.wikipedia.org/wiki/The_Scoundrel_(1935_film)","The Scoundrel"
8,"Best Original Story",1,False,"https://en.wikipedia.org/wiki/Ben_Hecht","Ben Hecht"
8,"Best Original Story",2,False,"","and"
8,"Best Original Story",3,False,"https://en.wikipedia.org/wiki/Charles_MacArthur","Charles MacArthur"
8,"Best Adaptation",0,True,"https://en.wikipedia.org/wiki/The_Informer_(1935_film)","The Informer"
