Year,Category,Winner,Key,Subkey
52,"SCIENTIFIC OR TECHNICAL AWARD (Technical Achievement Award)",True,""," To <span class="Winner">IRWIN YOUNG, PAUL KAUFMAN and FREDRIK SCHLYTER</span> of Du Art Film Laboratories, Incorporated, for the development of a Computer-controlled Paper Tape Programmer System and its applications in the motion picture laboratory. <strong>[Laboratory]</strong>"
52,"SCIENTIFIC OR TECHNICAL AWARD (Technical Achievement Award)",True,""," To <span class="Winner">JAMES S. STANFIELD and PAUL W. TRESTER</span> for the development and manufacture of a device for the repair or protection of sprocket holes in motion picture film. <strong>[Projection]</strong>"
52,"SCIENTIFIC OR TECHNICAL AWARD (Technical Achievement Award)",True,""," To <span class="Winner">ZORAN PERISIC</span> of Courier Films, Limited, for the Zoptic Special Optical Effects Device for motion picture photography. <strong>[Special Photographic]</strong>"
52,"SCIENTIFIC OR TECHNICAL AWARD (Technical Achievement Award)",True,""," To <span class="Winner">A. D. FLOWERS and LOGAN R. FRAZEE</span> for the development of a device to control flight patterns of miniature airplanes during motion picture photography. <strong>[Stage Operations]</strong>"
52,"SCIENTIFIC OR TECHNICAL AWARD (Technical Achievement Award)",True,""," To <span class="Winner">PHOTO RESEARCH DIVISION OF KOLLMORGEN CORPORATION</span> for the development of the Spectra Series II Cine Special Exposure Meter for motion picture photography. <strong>[Photography]</strong>"
52,"SCIENTIFIC OR TECHNICAL AWARD (Technical Achievement Award)",True,""," To <span class="Winner">BRUCE LYON and JOHN LAMB</span> for the development of a Video Animation System for testing motion picture animation sequences. <strong>[Cartoon Process]</strong>"
52,"SCIENTIFIC OR TECHNICAL AWARD (Technical Achievement Award)",True,""," To <span class="Winner">ROSS LOWELL</span> of Lowel-Light Manufacturing, Incorporated, for the development of compact lighting equipment for motion picture photography. <strong>[Lighting]</strong>"
51,"BEST PICTURE",False,"Coming Home","– Jerome Hellman"
51,"BEST PICTURE",True,"The Deer Hunter","– Barry Spikings, Michael Deeley, Michael Cimino, John Peverall"
51,"BEST PICTURE",False,"Heaven Can Wait","– Warren Beatty"
51,"BEST PICTURE",False,"Midnight Express","– Alan Marshall, David Puttnam"
51,"BEST PICTURE",False,"An Unmarried Woman","– Paul Mazursky, Tony Ray"
51,"DIRECTING",False,"Coming Home","– Hal Ashby"
51,"DIRECTING",True,"The Deer Hunter","– Michael Cimino"
51,"DIRECTING",False,"Heaven Can Wait","– Warren Beatty, Buck Henry"
51,"DIRECTING",False,"Interiors","– Woody Allen"
51,"DIRECTING",False,"Midnight Express","– Alan Parker"
51,"ACTOR IN A LEADING ROLE",False,"Heaven Can Wait","Warren Beatty –"
51,"ACTOR IN A LEADING ROLE",False,"The Buddy Holly Story","Gary Busey –"
51,"ACTOR IN A LEADING ROLE",False,"The Deer Hunter","Robert De Niro –"
51,"ACTOR IN A LEADING ROLE",False,"The Boys from Brazil","Laurence Olivier –"
51,"ACTOR IN A LEADING ROLE",True,"Coming Home","Jon Voight –"
51,"ACTRESS IN A LEADING ROLE",False,"Autumn Sonata","Ingrid Bergman –"
51,"ACTRESS IN A LEADING ROLE",False,"Same Time, Next Year","Ellen Burstyn –"
51,"ACTRESS IN A LEADING ROLE",False,"An Unmarried Woman","Jill Clayburgh –"
51,"ACTRESS IN A LEADING ROLE",True,"Coming Home","Jane Fonda –"
51,"ACTRESS IN A LEADING ROLE",False,"Interiors","Geraldine Page –"
51,"ACTOR IN A SUPPORTING ROLE",False,"Coming Home","Bruce Dern –"
51,"ACTOR IN A SUPPORTING ROLE",False,"Comes a Horseman","Richard Farnsworth –"
51,"ACTOR IN A SUPPORTING ROLE",False,"Midnight Express","John Hurt –"
51,"ACTOR IN A SUPPORTING ROLE",True,"The Deer Hunter","Christopher Walken –"
51,"ACTOR IN A SUPPORTING ROLE",False,"Heaven Can Wait","Jack Warden –"
51,"ACTRESS IN A SUPPORTING ROLE",False,"Heaven Can Wait","Dyan Cannon –"
51,"ACTRESS IN A SUPPORTING ROLE",False,"Coming Home","Penelope Milford –"
51,"ACTRESS IN A SUPPORTING ROLE",True,"California Suite","Maggie Smith –"
51,"ACTRESS IN A SUPPORTING ROLE",False,"Interiors","Maureen Stapleton –"
51,"ACTRESS IN A SUPPORTING ROLE",False,"The Deer Hunter","Meryl Streep –"
51,"WRITING (Screenplay Based on Material from Another Medium)",False,"Bloodbrothers","– Walter Newman"
51,"WRITING (Screenplay Based on Material from Another Medium)",False,"California Suite","– Neil Simon"
51,"WRITING (Screenplay Based on Material from Another Medium)",False,"Heaven Can Wait","– Elaine May, Warren Beatty"
51,"WRITING (Screenplay Based on Material from Another Medium)",True,"Midnight Express","– Oliver Stone"
51,"WRITING (Screenplay Based on Material from Another Medium)",False,"Same Time, Next Year","– Bernard Slade"
51,"WRITING (Screenplay Written Directly for the Screen)",False,"Autumn Sonata","– Ingmar Bergman"
51,"WRITING (Screenplay Written Directly for the Screen)",True,"Coming Home","– Nancy Dowd, Waldo Salt, Robert C. Jones"
51,"WRITING (Screenplay Written Directly for the Screen)",False,"The Deer Hunter","– Michael Cimino, Deric Washburn, Louis Garfinkle, Quinn K. Redeker"
51,"WRITING (Screenplay Written Directly for the Screen)",False,"Interiors","– Woody Allen"
51,"WRITING (Screenplay Written Directly for the Screen)",False,"An Unmarried Woman","– Paul Mazursky"
51,"MUSIC (Original Song)",False,"Grease","“Hopelessly Devoted To You” –,– Music, Lyrics by John Farrar"
51,"MUSIC (Original Song)",True,"Thank God It’s Friday","“Last Dance” –,– Music, Lyrics by Paul Jabara"
51,"MUSIC (Original Song)",False,"Same Time, Next Year","“The Last Time I Felt Like This” –,– Music by Marvin Hamlisch; Lyrics by Alan Bergman, Marilyn Bergman"
51,"MUSIC (Original Song)",False,"Foul Play","“Ready To Take A Chance Again” –,– Music by Charles Fox; Lyrics by Norman Gimbel"
51,"MUSIC (Original Song)",False,"The Magic of Lassie","“When You’re Loved” –,– Music, Lyrics by Richard M. Sherman, Robert B. Sherman"
51,"MUSIC (Adaptation Score)",True,"The Buddy Holly Story","– Joe Renzetti"
51,"MUSIC (Adaptation Score)",False,"Pretty Baby","– Jerry Wexler"
51,"MUSIC (Adaptation Score)",False,"The Wiz","– Quincy Jones"
51,"MUSIC (Original Score)",False,"The Boys from Brazil","– Jerry Goldsmith"
51,"MUSIC (Original Score)",False,"Days of Heaven","– Ennio Morricone"
51,"MUSIC (Original Score)",False,"Heaven Can Wait","– Dave Grusin"
51,"MUSIC (Original Score)",True,"Midnight Express","– Giorgio Moroder"
51,"MUSIC (Original Score)",False,"Superman","– John Williams"
51,"FILM EDITING",False,"The Boys from Brazil","– Robert E. Swink"
51,"FILM EDITING",False,"Coming Home","– Don Zimmerman"
51,"FILM EDITING",True,"The Deer Hunter","– Peter Zinner"
51,"FILM EDITING",False,"Midnight Express","– Gerry Hambling"
51,"FILM EDITING",False,"Superman","– Stuart Baird"
51,"CINEMATOGRAPHY",True,"Days of Heaven","– Nestor Almendros"
51,"CINEMATOGRAPHY",False,"The Deer Hunter","– Vilmos Zsigmond"
51,"CINEMATOGRAPHY",False,"Heaven Can Wait","– William A. Fraker"
51,"CINEMATOGRAPHY",False,"Same Time, Next Year","– Robert Surtees"
51,"CINEMATOGRAPHY",False,"The Wiz","– Oswald Morris"
51,"ART DIRECTION",False,"The Brink’s Job","– Art Direction: Dean Tavoularis, Angelo Graham; Set Decoration: George R. Nelson, Bruce Kay"
51,"ART DIRECTION",False,"California Suite","– Art Direction: Albert Brenner; Set Decoration: Marvin March"
51,"ART DIRECTION",True,"Heaven Can Wait","– Art Direction: Paul Sylbert, Edwin O’Donovan; Set Decoration: George Gaines"
51,"ART DIRECTION",False,"Interiors","– Art Direction: Mel Bourne; Set Decoration: Daniel Robert"
51,"ART DIRECTION",False,"The Wiz","– Art Direction: Tony Walton, Philip Rosenberg; Set Decoration: Edward Stewart, Robert Drumheller"
51,"COSTUME DESIGN",False,"Caravans","– Renie Conley"
51,"COSTUME DESIGN",False,"Days of Heaven","– Patricia Norris"
51,"COSTUME DESIGN",True,"Death on the Nile","– Anthony Powell"
51,"COSTUME DESIGN",False,"The Swarm","– Paul Zastupnevich"
51,"COSTUME DESIGN",False,"The Wiz","– Tony Walton"
51,"SOUND",False,"The Buddy Holly Story","– Tex Rudloff, Joel Fein, Curly Thirlwell, Willie Burton"
51,"SOUND",False,"Days of Heaven","– John K. Wilkinson, Robert W. Glass, Jr., John T. Reitz, Barry Thomas"
51,"SOUND",True,"The Deer Hunter","– Richard Portman, William McCaughey, Aaron Rochin, Darin Knight"
51,"SOUND",False,"Hooper","– Robert Knudson, Robert J. Glass, Don MacDougall, Jack Solomon"
51,"SOUND",False,"Superman","– Gordon K. McCallum, Graham Hartstone, Nicolas Le Messurier, Roy Charman"
51,"SPECIAL ACHIEVEMENT AWARD (Visual Effects)",True,"Superman","– Les Bowie, Colin Chilvers, Denys Coop, Roy Field, Derek Meddings, Zoran Perisic"
51,"FOREIGN LANGUAGE FILM",True,"Get Out Your Handkerchiefs","– France"
51,"FOREIGN LANGUAGE FILM",False,"The Glass Cell","– German Federal Republic"
51,"FOREIGN LANGUAGE FILM",False,"Hungarians","– Hungary"
51,"FOREIGN LANGUAGE FILM",False,"Viva Italia!","– Italy"
51,"FOREIGN LANGUAGE FILM",False,"White Bim Black Ear","– Union of Soviet Socialist Republics"
51,"DOCUMENTARY (Feature)",False,"The Lovers’ Wind","– Albert Lamorisse"
51,"DOCUMENTARY (Feature)",False,"Mysterious Castles of Clay","– Alan Root"
51,"DOCUMENTARY (Feature)",False,"Raoni","– Jean-Pierre Dutilleux, Barry Williams, Michel Gast"
51,"DOCUMENTARY (Feature)",True,"Scared Straight!","– Arnold Shapiro"
51,"DOCUMENTARY (Feature)",False,"With Babies and Banners: Story of the Women’s Emergency Brigade","– Anne Bohlen, Lyn Goldfarb, Lorraine Gray"
51,"DOCUMENTARY (Short Subject)",False,"The Divided Trail: A Native American Odyssey","– Jerry Aronson"
51,"DOCUMENTARY (Short Subject)",False,"An Encounter with Faces","– K.K. Kapil"
51,"DOCUMENTARY (Short Subject)",True,"The Flight of the Gossamer Condor","– Jacqueline Phillips Shedd, Ben Shedd"
51,"DOCUMENTARY (Short Subject)",False,"Goodnight Miss Ann","– August Cinquegrana"
51,"DOCUMENTARY (Short Subject)",False,"Squires of San Quentin","– J. Gary Mitchell"
51,"SHORT FILM (Animated)",False,"Oh My Darling","– Nico Crama"
51,"SHORT FILM (Animated)",False,"Rip Van Winkle","– Will Vinton"
51,"SHORT FILM (Animated)",True,"Special Delivery","– Eunice Macaulay, John Weldon"
51,"SHORT FILM (Live Action)",False,"A Different Approach","– Jim Belcher, Fern Field"
51,"SHORT FILM (Live Action)",False,"Mandy’s Grandmother","– Andrew Sugerman"
51,"SHORT FILM (Live Action)",False,"Strange Fruit","– Seth Pinsker"
51,"SHORT FILM (Live Action)",True,"Teenage Father","– Taylor Hackford"
51,"HONORARY AWARD",True,"","To <span class="Winner">Walter Lantz</span> for bringing joy and laughter to every part of the world through his unique animated motion pictures."
51,"HONORARY AWARD",True,""," To <span class="Winner">The Museum of Modern Art Department of Film</span> for the contribution it has made to the public’s perception of movies as an art form."
51,"HONORARY AWARD",True,""," To <span class="Winner">Laurence Olivier</span> for the full body of his work, for the unique achievements of his entire career and his lifetime of contribution to the art of film."
51,"HONORARY AWARD",True,""," To <span class="Winner">King Vidor</span> for his incomparable achievements as a cinematic creator and innovator."
51,"MEDAL OF COMMENDATION",False,"Linwood G. Dunn","in appreciation for outstanding service and dedication in upholding the high standards of the Academy of Motion Picture Arts and Sciences."
51,"MEDAL OF COMMENDATION",False,"Loren L. Ryder","in appreciation for outstanding service and dedication in upholding the high standards of the Academy of Motion Picture Arts and Sciences."
51,"MEDAL OF COMMENDATION",False,"Waldon O. Watson","in appreciation for outstanding service and dedication in upholding the high standards of the Academy of Motion Picture Arts and Sciences."
51,"SCIENTIFIC OR TECHNICAL AWARD (Academy Award of Merit)",True,"","To <span class="Winner">EASTMAN KODAK COMPANY</span> for the research and development of a Duplicating Color film for Motion Pictures. <strong>[Film]</strong>"
51,"SCIENTIFIC OR TECHNICAL AWARD (Academy Award of Merit)",True,""," To <span class="Winner">STEFAN KUDELSKI</span> of Nagra Magnetic Recorders, Incorporated, for the continuing research, design and development of the Nagra Production Sound Recorder for Motion Pictures. <strong>[Sound]</strong>"
51,"SCIENTIFIC OR TECHNICAL AWARD (Academy Award of Merit)",True,""," To <span class="Winner">PANAVISION, INCORPORATED</span>, and its engineering staff under the direction of <span class="Winner">ROBERT E. GOTTSCHALK</span>, for the concept, design and continuous development of the Panaflex Motion Picture Camera System. <strong>[Camera]</strong>"
51,"SCIENTIFIC OR TECHNICAL AWARD (Scientific and Engineering Award)",True,"","To <span class="Winner">RAY M. DOLBY, IOAN R. ALLEN, DAVID P. ROBINSON, STEPHEN M. KATZ and PHILIP S. J. BOOLE</span> of Dolby Laboratories, Incorporated, for the development and implementation of an improved Sound Recording and Reproducing System for Motion Picture Production and Exhibition. <strong>[Sound]</strong>"
51,"SCIENTIFIC OR TECHNICAL AWARD (Technical Achievement Award)",True,"","To <span class="Winner">KARL MACHER and GLENN M. BERGGREN</span> of Isco Optische Werke for the development and introduction of the Cinelux-ULTRA Lens for 35mm Motion Picture Projection. <strong>[Lenses and Filters]</strong>"
51,"SCIENTIFIC OR TECHNICAL AWARD (Technical Achievement Award)",True,""," To <span class="Winner">DAVID J. DEGENKOLB, ARTHUR L. FORD and FRED J. SCOBEY</span> of DeLuxe General, Incorporated, for the development of a Method to Recycle Motion Picture Laboratory Photographic Wash Waters by Ion Exchange. <strong>[Laboratory]</strong>"
51,"SCIENTIFIC OR TECHNICAL AWARD (Technical Achievement Award)",True,""," To <span class="Winner">KIICHI SEKIGUCHI</span> of CINE-FI International for the development of the CINE-FI Auto Radio Sound System for Drive-In Theaters. <strong>[Systems]</strong>"
51,"SCIENTIFIC OR TECHNICAL AWARD (Technical Achievement Award)",True,""," To <span class="Winner">LEONARD CHAPMAN</span> of Leonard Equipment Company, for the design and manufacture of a small, mobile, motion picture camera platform known as the Chapman Hustler Dolly. <strong>[Camera Cranes]</strong>"
51,"SCIENTIFIC OR TECHNICAL AWARD (Technical Achievement Award)",True,""," To <span class="Winner">JAMES L. FISHER</span> of J.L. Fisher, Incorporated, for the design and manufacture of a small, mobile, motion picture camera platform known as the Fisher Model Ten Dolly. <strong>[Camera Cranes]</strong>"
51,"SCIENTIFIC OR TECHNICAL AWARD (Technical Achievement Award)",True,""," To <span class="Winner">ROBERT STINDT</span> of Production Grip Equipment Company, for the design and manufacture of a small, mobile, motion picture camera platform known as the Stindt Dolly. <strong>[Camera Cranes]</strong>"
50,"BEST PICTURE",True,"Annie Hall","– Charles H. Joffe"
50,"BEST PICTURE",False,"The Goodbye Girl","– Ray Stark"
50,"BEST PICTURE",False,"Julia","– Richard Roth"
50,"BEST PICTURE",False,"Star Wars","– Gary Kurtz"
50,"BEST PICTURE",False,"The Turning Point","– Herbert Ross, Arthur Laurents"
50,"DIRECTING",True,"Annie Hall","– Woody Allen"
50,"DIRECTING",False,"Close Encounters of the Third Kind","– Steven Spielberg"
50,"DIRECTING",False,"Julia","– Fred Zinnemann"
50,"DIRECTING",False,"Star Wars","– George Lucas"
50,"DIRECTING",False,"The Turning Point","– Herbert Ross"
50,"ACTOR IN A LEADING ROLE",False,"Annie Hall","Woody Allen –"
50,"ACTOR IN A LEADING ROLE",False,"Equus","Richard Burton –"
50,"ACTOR IN A LEADING ROLE",True,"The Goodbye Girl","Richard Dreyfuss –"
50,"ACTOR IN A LEADING ROLE",False,"A Special Day","Marcello Mastroianni –"
50,"ACTOR IN A LEADING ROLE",False,"Saturday Night Fever","John Travolta –"
50,"ACTRESS IN A LEADING ROLE",False,"The Turning Point","Anne Bancroft –"
50,"ACTRESS IN A LEADING ROLE",False,"Julia","Jane Fonda –"
50,"ACTRESS IN A LEADING ROLE",True,"Annie Hall","Diane Keaton –"
50,"ACTRESS IN A LEADING ROLE",False,"The Turning Point","Shirley MacLaine –"
50,"ACTRESS IN A LEADING ROLE",False,"The Goodbye Girl","Marsha Mason –"
50,"ACTOR IN A SUPPORTING ROLE",False,"The Turning Point","Mikhail Baryshnikov –"
50,"ACTOR IN A SUPPORTING ROLE",False,"Equus","Peter Firth –"
50,"ACTOR IN A SUPPORTING ROLE",False,"Star Wars","Alec Guinness –"
50,"ACTOR IN A SUPPORTING ROLE",True,"Julia","Jason Robards –"
50,"ACTOR IN A SUPPORTING ROLE",False,"Julia","Maximilian Schell –"
50,"ACTRESS IN A SUPPORTING ROLE",False,"The Turning Point","Leslie Browne –"
50,"ACTRESS IN A SUPPORTING ROLE",False,"The Goodbye Girl","Quinn Cummings –"
50,"ACTRESS IN A SUPPORTING ROLE",False,"Close Encounters of the Third Kind","Melinda Dillon –"
50,"ACTRESS IN A SUPPORTING ROLE",True,"Julia","Vanessa Redgrave –"
