Year,Type,WinOrLose,Key,Item
1955,"SOUND RECORDING",True,"THE GLENN MILLER STORY","Universal-International Studio Sound Department, Leslie I. Carey, Sound Director"
1955,"SOUND RECORDING",False,"BRIGADOON","Metro-Goldwyn-Mayer Studio Sound Department, Wesley C. Miller, Sound Director"
1955,"SOUND RECORDING",False,"THE CAINE MUTINY","Columbia Studio Sound Department, John P. Livadary, Sound Director"
1955,"SOUND RECORDING",False,"REAR WINDOW","Paramount Studio Sound Department, Loren L. Ryder, Sound Director"
1955,"SOUND RECORDING",False,"SUSAN SLEPT HERE","RKO Radio Studio Sound Department, John O. Aalberg, Sound Director"
1955,"SPECIAL EFFECTS",True,"20,000 LEAGUES UNDER THE SEA","Walt Disney Studios"
1955,"SPECIAL EFFECTS",False,"HELL AND HIGH WATER","20th Century-Fox Studio"
1955,"SPECIAL EFFECTS",False,"THEM!","Warner Bros. Studio"
1955,"WRITING (MOTION PICTURE STORY)",True,"BROKEN LANCE","Philip Yordan"
1955,"WRITING (MOTION PICTURE STORY)",False,"BREAD, LOVE AND DREAMS","Ettore Margadonna"
1955,"WRITING (MOTION PICTURE STORY)",False,"FORBIDDEN GAMES","François Boyer"
1955,"WRITING (MOTION PICTURE STORY)",False,"NIGHT PEOPLE","Jed Harris, Tom Reed"
1955,"WRITING (MOTION PICTURE STORY)",False,"THERE'S NO BUSINESS LIKE SHOW BUSINESS","Lamar Trotti"
1955,"WRITING (SCREENPLAY)",True,"THE COUNTRY GIRL","George Seaton"
1955,"WRITING (SCREENPLAY)",False,"THE CAINE MUTINY","Stanley Roberts"
1955,"WRITING (SCREENPLAY)",False,"REAR WINDOW","John Michael Hayes"
1955,"WRITING (SCREENPLAY)",False,"SABRINA","Billy Wilder, Samuel Taylor, Ernest Lehman"
1955,"WRITING (SCREENPLAY)",False,"SEVEN BRIDES FOR SEVEN BROTHERS","Albert Hackett, Frances Goodrich, Dorothy Kingsley"
1955,"WRITING (STORY AND SCREENPLAY)",True,"ON THE WATERFRONT","Budd Schulberg"
1955,"WRITING (STORY AND SCREENPLAY)",False,"THE BAREFOOT CONTESSA","Joseph L. Mankiewicz"
1955,"WRITING (STORY AND SCREENPLAY)",False,"GENEVIEVE","William Rose"
1955,"WRITING (STORY AND SCREENPLAY)",False,"THE GLENN MILLER STORY","Valentine Davies, Oscar Brodney"
1955,"WRITING (STORY AND SCREENPLAY)",False,"KNOCK ON WOOD","Norman Panama, Melvin Frank"
1956,"ACTOR",True,"ERNEST BORGNINE","Marty"
1956,"ACTOR",False,"JAMES CAGNEY","Love Me or Leave Me"
1956,"ACTOR",False,"JAMES DEAN","East of Eden"
1956,"ACTOR",False,"FRANK SINATRA","The Man with the Golden Arm"
1956,"ACTOR",False,"SPENCER TRACY","Bad Day at Black Rock"
1956,"ACTOR IN A SUPPORTING ROLE",True,"JACK LEMMON","Mister Roberts"
1956,"ACTOR IN A SUPPORTING ROLE",False,"ARTHUR KENNEDY","Trial"
1956,"ACTOR IN A SUPPORTING ROLE",False,"JOE MANTELL","Marty"
1956,"ACTOR IN A SUPPORTING ROLE",False,"SAL MINEO","Rebel without a Cause"
1956,"ACTOR IN A SUPPORTING ROLE",False,"ARTHUR O'CONNELL","Picnic"
1956,"ACTRESS",True,"ANNA MAGNANI","The Rose Tattoo"
1956,"ACTRESS",False,"SUSAN HAYWARD","I'll Cry Tomorrow"
1956,"ACTRESS",False,"KATHARINE HEPBURN","Summertime"
1956,"ACTRESS",False,"JENNIFER JONES","Love Is a Many-Splendored Thing"
1956,"ACTRESS",False,"ELEANOR PARKER","Interrupted Melody"
1956,"ACTRESS IN A SUPPORTING ROLE",True,"JO VAN FLEET","East of Eden"
1956,"ACTRESS IN A SUPPORTING ROLE",False,"BETSY BLAIR","Marty"
1956,"ACTRESS IN A SUPPORTING ROLE",False,"PEGGY LEE","Pete Kelly's Blues"
1956,"ACTRESS IN A SUPPORTING ROLE",False,"MARISA PAVAN","The Rose Tattoo"
1956,"ACTRESS IN A SUPPORTING ROLE",False,"NATALIE WOOD","Rebel without a Cause"
1956,"ART DIRECTION (BLACK-AND-WHITE)",True,"THE ROSE TATTOO","Art Direction: Hal Pereira, Tambi Larsen; Set Decoration: Sam Comer, Arthur Krams"
1956,"ART DIRECTION (BLACK-AND-WHITE)",False,"BLACKBOARD JUNGLE","Art Direction: Cedric Gibbons, Randall Duell; Set Decoration: Edwin B. Willis, Henry Grace"
1956,"ART DIRECTION (BLACK-AND-WHITE)",False,"I'LL CRY TOMORROW","Art Direction: Cedric Gibbons, Malcolm Brown; Set Decoration: Edwin B. Willis, Hugh B. Hunt"
1956,"ART DIRECTION (BLACK-AND-WHITE)",False,"THE MAN WITH THE GOLDEN ARM","Art Direction: Joseph C. Wright; Set Decoration: Darrell Silvera"
1956,"ART DIRECTION (BLACK-AND-WHITE)",False,"MARTY","Art Direction: Edward S. Haworth, Walter Simonds; Set Decoration: Robert Priestley"
1956,"ART DIRECTION (COLOR)",True,"PICNIC","Art Direction: William Flannery, Jo Mielziner; Set Decoration: Robert Priestley"
1956,"ART DIRECTION (COLOR)",False,"DADDY LONG LEGS","Art Direction: Lyle Wheeler, John DeCuir; Set Decoration: Walter M. Scott, Paul S. Fox"
1956,"ART DIRECTION (COLOR)",False,"GUYS AND DOLLS","Art Direction: Oliver Smith, Joseph C. Wright; Set Decoration: Howard Bristol"
1956,"ART DIRECTION (COLOR)",False,"LOVE IS A MANY-SPLENDORED THING","Art Direction: Lyle Wheeler, George W. Davis; Set Decoration: Walter M. Scott, Jack Stubbs"
1956,"ART DIRECTION (COLOR)",False,"TO CATCH A THIEF","Art Direction: Hal Pereira, Joseph McMillan Johnson; Set Decoration: Sam Comer, Arthur Krams"
1956,"CINEMATOGRAPHY (BLACK-AND-WHITE)",True,"THE ROSE TATTOO","James Wong Howe"
1956,"CINEMATOGRAPHY (BLACK-AND-WHITE)",False,"BLACKBOARD JUNGLE","Russell Harlan"
1956,"CINEMATOGRAPHY (BLACK-AND-WHITE)",False,"I'LL CRY TOMORROW","Arthur E. Arling"
1956,"CINEMATOGRAPHY (BLACK-AND-WHITE)",False,"MARTY","Joseph LaShelle"
1956,"CINEMATOGRAPHY (BLACK-AND-WHITE)",False,"QUEEN BEE","Charles Lang"
1956,"CINEMATOGRAPHY (COLOR)",True,"TO CATCH A THIEF","Robert Burks"
1956,"CINEMATOGRAPHY (COLOR)",False,"GUYS AND DOLLS","Harry Stradling"
1956,"CINEMATOGRAPHY (COLOR)",False,"LOVE IS A MANY-SPLENDORED THING","Leon Shamroy"
1956,"CINEMATOGRAPHY (COLOR)",False,"A MAN CALLED PETER","Harold Lipstein"
1956,"CINEMATOGRAPHY (COLOR)",False,"OKLAHOMA!","Robert Surtees"
1956,"COSTUME DESIGN (BLACK-AND-WHITE)",True,"I'LL CRY TOMORROW","Helen Rose"
1956,"COSTUME DESIGN (BLACK-AND-WHITE)",False,"THE PICKWICK PAPERS","Beatrice Dawson"
1956,"COSTUME DESIGN (BLACK-AND-WHITE)",False,"QUEEN BEE","Jean Louis"
1956,"COSTUME DESIGN (BLACK-AND-WHITE)",False,"THE ROSE TATTOO","Edith Head"
1956,"COSTUME DESIGN (BLACK-AND-WHITE)",False,"UGETSU","Tadaoto Kainoscho"
1956,"COSTUME DESIGN (COLOR)",True,"LOVE IS A MANY-SPLENDORED THING","Charles LeMaire"
1956,"COSTUME DESIGN (COLOR)",False,"GUYS AND DOLLS","Irene Sharaff"
1956,"COSTUME DESIGN (COLOR)",False,"INTERRUPTED MELODY","Helen Rose"
1956,"COSTUME DESIGN (COLOR)",False,"TO CATCH A THIEF","Edith Head"
1956,"COSTUME DESIGN (COLOR)",False,"THE VIRGIN QUEEN","Charles LeMaire, Mary Wills"
1956,"DIRECTING",True,"MARTY","Delbert Mann"
1956,"DIRECTING",False,"BAD DAY AT BLACK ROCK","John Sturges"
1956,"DIRECTING",False,"EAST OF EDEN","Elia Kazan"
1956,"DIRECTING",False,"PICNIC","Joshua Logan"
1956,"DIRECTING",False,"SUMMERTIME","David Lean"
1956,"DOCUMENTARY (FEATURE)",True,"HELEN KELLER IN HER STORY","Nancy Hamilton, Producer"
1956,"DOCUMENTARY (FEATURE)",False,"HEARTBREAK RIDGE","Rene Risacher, Producer"
1956,"DOCUMENTARY (SHORT SUBJECT)",True,"MEN AGAINST THE ARCTIC","Walt Disney, Producer"
1956,"DOCUMENTARY (SHORT SUBJECT)",False,"THE BATTLE OF GETTYSBURG","Dore Schary, Producer"
1956,"DOCUMENTARY (SHORT SUBJECT)",False,"THE FACE OF LINCOLN","Wilbur T. Blume, Producer"
1956,"FILM EDITING",True,"PICNIC","Charles Nelson, William A. Lyon"
1956,"FILM EDITING",False,"BLACKBOARD JUNGLE","Ferris Webster"
1956,"FILM EDITING",False,"THE BRIDGES AT TOKO-RI","Alma Macrorie"
1956,"FILM EDITING",False,"OKLAHOMA!","Gene Ruggiero, George Boemler"
1956,"FILM EDITING",False,"THE ROSE TATTOO","Warren Low"
1956,"MUSIC (MUSIC SCORE OF A DRAMATIC OR COMEDY PICTURE)",True,"LOVE IS A MANY-SPLENDORED THING","Alfred Newman"
1956,"MUSIC (MUSIC SCORE OF A DRAMATIC OR COMEDY PICTURE)",False,"BATTLE CRY","Max Steiner"
1956,"MUSIC (MUSIC SCORE OF A DRAMATIC OR COMEDY PICTURE)",False,"THE MAN WITH THE GOLDEN ARM","Elmer Bernstein"
1956,"MUSIC (MUSIC SCORE OF A DRAMATIC OR COMEDY PICTURE)",False,"PICNIC","George Duning"
1956,"MUSIC (MUSIC SCORE OF A DRAMATIC OR COMEDY PICTURE)",False,"THE ROSE TATTOO","Alex North"
1956,"MUSIC (SCORING OF A MUSICAL PICTURE)",True,"OKLAHOMA!","Robert Russell Bennett, Jay Blackton, Adolph Deutsch"
1956,"MUSIC (SCORING OF A MUSICAL PICTURE)",False,"DADDY LONG LEGS","Alfred Newman"
1956,"MUSIC (SCORING OF A MUSICAL PICTURE)",False,"GUYS AND DOLLS","Jay Blackton, Cyril J. Mockridge"
1956,"MUSIC (SCORING OF A MUSICAL PICTURE)",False,"IT'S ALWAYS FAIR WEATHER","Andre Previn"
1956,"MUSIC (SCORING OF A MUSICAL PICTURE)",False,"LOVE ME OR LEAVE ME","Percy Faith, George Stoll"
1956,"MUSIC (SONG)",True,"LOVE IS A MANY-SPLENDORED THING","Love Is A Many-Splendored Thing in |Love Is a Many-Splendored Thing| Music by Sammy Fain; Lyrics by Paul Francis Webster"
1956,"MUSIC (SONG)",False,"LOVE ME OR LEAVE ME","I'll Never Stop Loving You in |Love Me or Leave Me| Music by Nicholas Brodszky; Lyrics by Sammy Cahn"
1956,"MUSIC (SONG)",False,"DADDY LONG LEGS","Something's Gotta Give in |Daddy Long Legs| Music and Lyrics by Johnny Mercer"
1956,"MUSIC (SONG)",False,"THE TENDER TRAP","(Love Is) The Tender Trap in |The Tender Trap| Music by James Van Heusen; Lyrics by Sammy Cahn"
1956,"MUSIC (SONG)",False,"UNCHAINED","Unchained Melody in |Unchained| Music by Alex North; Lyrics by Hy Zaret"
1956,"BEST MOTION PICTURE",True,"MARTY","Harold Hecht, Producer"
1956,"BEST MOTION PICTURE",False,"LOVE IS A MANY-SPLENDORED THING","Buddy Adler, Producer"
1956,"BEST MOTION PICTURE",False,"MISTER ROBERTS","Leland Hayward, Producer"
1956,"BEST MOTION PICTURE",False,"PICNIC","Fred Kohlmar, Producer"
1956,"BEST MOTION PICTURE",False,"THE ROSE TATTOO","Hal B. Wallis, Producer"
1956,"SHORT SUBJECT (CARTOON)",True,"SPEEDY GONZALES","Edward Selzer, Producer"
1956,"SHORT SUBJECT (CARTOON)",False,"GOOD WILL TO MEN","Fred Quimby, William Hanna and Joseph Barbera, Producers"
1956,"SHORT SUBJECT (CARTOON)",False,"THE LEGEND OF ROCK-A-BYE POINT","Walter Lantz, Producer"
1956,"SHORT SUBJECT (CARTOON)",False,"NO HUNTING","Walt Disney, Producer"
1956,"SHORT SUBJECT (ONE-REEL)",True,"SURVIVAL CITY","Edmund Reek, Producer"
1956,"SHORT SUBJECT (ONE-REEL)",False,"GADGETS GALORE","Robert Youngson, Producer"
1956,"SHORT SUBJECT (ONE-REEL)",False,"3RD AVE. EL","Carson Davidson, Producer"
1956,"SHORT SUBJECT (ONE-REEL)",False,"THREE KISSES","Justin Herman, Producer"
1956,"SHORT SUBJECT (TWO-REEL)",True,"THE FACE OF LINCOLN","Wilbur T. Blume, Producer"
1956,"SHORT SUBJECT (TWO-REEL)",False,"THE BATTLE OF GETTYSBURG","Dore Schary, Producer"
1956,"SHORT SUBJECT (TWO-REEL)",False,"ON THE TWELFTH DAY...","George K. Arthur, Producer"
1956,"SHORT SUBJECT (TWO-REEL)",False,"SWITZERLAND","Walt Disney, Producer"
1956,"SHORT SUBJECT (TWO-REEL)",False,"24-HOUR ALERT","Cedric Francis, Producer"
1956,"SOUND RECORDING",True,"OKLAHOMA!","Todd-AO Sound Department, Fred Hynes, Sound Director"
1956,"SOUND RECORDING",False,"LOVE IS A MANY-SPLENDORED THING","20th Century-Fox Studio Sound Department, Carl W. Faulkner, Sound Director"
1956,"SOUND RECORDING",False,"LOVE ME OR LEAVE ME","Metro-Goldwyn-Mayer Studio Sound Department, Wesley C. Miller, Sound Director"
1956,"SOUND RECORDING",False,"MISTER ROBERTS","Warner Bros. Studio Sound Department, William A. Mueller, Sound Director"
1956,"SOUND RECORDING",False,"NOT AS A STRANGER","Radio Corporation of America Sound Department, Watson Jones, Sound Director"
1956,"SPECIAL EFFECTS",True,"THE BRIDGES AT TOKO-RI","Paramount Studio"
1956,"SPECIAL EFFECTS",False,"THE DAM BUSTERS","Associated British Picture Corporation, Ltd."
1956,"SPECIAL EFFECTS",False,"THE RAINS OF RANCHIPUR","20th Century-Fox Studio"
1956,"WRITING (MOTION PICTURE STORY)",True,"LOVE ME OR LEAVE ME","Daniel Fuchs"
1956,"WRITING (MOTION PICTURE STORY)",False,"THE PRIVATE WAR OF MAJOR BENSON","Joe Connelly, Bob Mosher"
1956,"WRITING (MOTION PICTURE STORY)",False,"REBEL WITHOUT A CAUSE","Nicholas Ray"
1956,"WRITING (MOTION PICTURE STORY)",False,"THE SHEEP HAS FIVE LEGS","Jean Marsan, Henry Troyat, Jacques Perret, Henri Verneuil, Raoul Ploquin"
1956,"WRITING (MOTION PICTURE STORY)",False,"STRATEGIC AIR COMMAND","Beirne Lay, Jr."
1956,"WRITING (SCREENPLAY)",True,"MARTY","Paddy Chayefsky"
1956,"WRITING (SCREENPLAY)",False,"BAD DAY AT BLACK ROCK","Millard Kaufman"
1956,"WRITING (SCREENPLAY)",False,"BLACKBOARD JUNGLE","Richard Brooks"
1956,"WRITING (SCREENPLAY)",False,"EAST OF EDEN","Paul Osborn"
1956,"WRITING (SCREENPLAY)",False,"LOVE ME OR LEAVE ME","Daniel Fuchs, Isobel Lennart"
1956,"WRITING (STORY AND SCREENPLAY)",True,"INTERRUPTED MELODY","William Ludwig, Sonya Levien"
1956,"WRITING (STORY AND SCREENPLAY)",False,"THE COURT-MARTIAL OF BILLY MITCHELL","Milton Sperling, Emmet Lavery"
1956,"WRITING (STORY AND SCREENPLAY)",False,"IT'S ALWAYS FAIR WEATHER","Betty Comden, Adolph Green"
1956,"WRITING (STORY AND SCREENPLAY)",False,"MR. HULOT'S HOLIDAY","Jacques Tati, Henri Marquet"
1956,"WRITING (STORY AND SCREENPLAY)",False,"THE SEVEN LITTLE FOYS","Melville Shavelson, Jack Rose"
1957,"ACTOR",True,"YUL BRYNNER","The King and I"
1957,"ACTOR",False,"JAMES DEAN","Giant"
1957,"ACTOR",False,"KIRK DOUGLAS","Lust for Life"
1957,"ACTOR",False,"ROCK HUDSON","Giant"
1957,"ACTOR",False,"SIR LAURENCE OLIVIER","Richard III"
1957,"ACTOR IN A SUPPORTING ROLE",True,"ANTHONY QUINN","Lust for Life"
1957,"ACTOR IN A SUPPORTING ROLE",False,"DON MURRAY","Bus Stop"
1957,"ACTOR IN A SUPPORTING ROLE",False,"ANTHONY PERKINS","Friendly Persuasion"
1957,"ACTOR IN A SUPPORTING ROLE",False,"MICKEY ROONEY","The Bold and the Brave"
1957,"ACTOR IN A SUPPORTING ROLE",False,"ROBERT STACK","Written on the Wind"
1957,"ACTRESS",True,"INGRID BERGMAN","Anastasia"
1957,"ACTRESS",False,"CARROLL BAKER","Baby Doll"
1957,"ACTRESS",False,"KATHARINE HEPBURN","The Rainmaker"
1957,"ACTRESS",False,"NANCY KELLY","The Bad Seed"
1957,"ACTRESS",False,"DEBORAH KERR","The King and I"
1957,"ACTRESS IN A SUPPORTING ROLE",True,"DOROTHY MALONE","Written on the Wind"
1957,"ACTRESS IN A SUPPORTING ROLE",False,"MILDRED DUNNOCK","Baby Doll"
1957,"ACTRESS IN A SUPPORTING ROLE",False,"EILEEN HECKART","The Bad Seed"
1957,"ACTRESS IN A SUPPORTING ROLE",False,"MERCEDES MCCAMBRIDGE","Giant"
1957,"ACTRESS IN A SUPPORTING ROLE",False,"PATTY MCCORMACK","The Bad Seed"
1957,"ART DIRECTION (BLACK-AND-WHITE)",True,"SOMEBODY UP THERE LIKES ME","Art Direction: Cedric Gibbons, Malcolm F. Brown; Set Decoration: Edwin B. Willis, F. Keogh Gleason"
1957,"ART DIRECTION (BLACK-AND-WHITE)",False,"THE MAGNIFICENT SEVEN","Takashi Matsuyama"
1957,"ART DIRECTION (BLACK-AND-WHITE)",False,"THE PROUD AND PROFANE","Art Direction: Hal Pereira, A. Earl Hedrick; Set Decoration: Samuel M. Comer, Frank R. McKelvy"
1957,"ART DIRECTION (BLACK-AND-WHITE)",False,"THE SOLID GOLD CADILLAC","Art Direction: Ross Bellah; Set Decoration: William R. Kiernan, Louis Diage"
1957,"ART DIRECTION (BLACK-AND-WHITE)",False,"TEENAGE REBEL","Art Direction: Lyle R. Wheeler, Jack Martin Smith; Set Decoration: Walter M. Scott, Stuart A. Reiss"
1957,"ART DIRECTION (COLOR)",True,"THE KING AND I","Art Direction: Lyle R. Wheeler, John DeCuir; Set Decoration: Walter M. Scott, Paul S. Fox"
1957,"ART DIRECTION (COLOR)",False,"AROUND THE WORLD IN 80 DAYS","Art Direction: James W. Sullivan, Ken Adam; Set Decoration: Ross J. Dowd"
1957,"ART DIRECTION (COLOR)",False,"GIANT","Art Direction: Boris Leven; Set Decoration: Ralph S. Hurst"
1957,"ART DIRECTION (COLOR)",False,"LUST FOR LIFE","Art Direction: Cedric Gibbons, Hans Peters, Preston Ames; Set Decoration: Edwin B. Willis, F. Keogh Gleason"
1957,"ART DIRECTION (COLOR)",False,"THE TEN COMMANDMENTS","Art Direction: Hal Pereira, Walter H. Tyler, Albert Nozaki; Set Decoration: Samuel M. Comer, Ray Moyer"
1957,"CINEMATOGRAPHY (BLACK-AND-WHITE)",True,"SOMEBODY UP THERE LIKES ME","Joseph Ruttenberg"
1957,"CINEMATOGRAPHY (BLACK-AND-WHITE)",False,"BABY DOLL","Boris Kaufman"
1957,"CINEMATOGRAPHY (BLACK-AND-WHITE)",False,"THE BAD SEED","Hal Rosson"
1957,"CINEMATOGRAPHY (BLACK-AND-WHITE)",False,"THE HARDER THEY FALL","Burnett Guffey"
1957,"CINEMATOGRAPHY (BLACK-AND-WHITE)",False,"STAGECOACH TO FURY","Walter Strenge"
1957,"CINEMATOGRAPHY (COLOR)",True,"AROUND THE WORLD IN 80 DAYS","Lionel Lindon"
1957,"CINEMATOGRAPHY (COLOR)",False,"THE EDDY DUCHIN STORY","Harry Stradling"
1957,"CINEMATOGRAPHY (COLOR)",False,"THE KING AND I","Leon Shamroy"
1957,"CINEMATOGRAPHY (COLOR)",False,"THE TEN COMMANDMENTS","Loyal Griggs"
1957,"CINEMATOGRAPHY (COLOR)",False,"WAR AND PEACE","Jack Cardiff"
1957,"COSTUME DESIGN (BLACK-AND-WHITE)",True,"THE SOLID GOLD CADILLAC","Jean Louis"
1957,"COSTUME DESIGN (BLACK-AND-WHITE)",False,"THE MAGNIFICENT SEVEN","Kohei Ezaki"
1957,"COSTUME DESIGN (BLACK-AND-WHITE)",False,"THE POWER AND THE PRIZE","Helen Rose"
1957,"COSTUME DESIGN (BLACK-AND-WHITE)",False,"THE PROUD AND PROFANE","Edith Head"
1957,"COSTUME DESIGN (BLACK-AND-WHITE)",False,"TEENAGE REBEL","Charles LeMaire, Mary Wills"
1957,"COSTUME DESIGN (COLOR)",True,"THE KING AND I","Irene Sharaff"
1957,"COSTUME DESIGN (COLOR)",False,"AROUND THE WORLD IN 80 DAYS","Miles White"
1957,"COSTUME DESIGN (COLOR)",False,"GIANT","Moss Mabry, Marjorie Best"
1957,"COSTUME DESIGN (COLOR)",False,"THE TEN COMMANDMENTS","Edith Head, Ralph Jester, John Jensen, Dorothy Jeakins, Arnold Friberg"
1957,"COSTUME DESIGN (COLOR)",False,"WAR AND PEACE","Marie De Matteis"
1957,"DIRECTING",True,"GIANT","George Stevens"
1957,"DIRECTING",False,"AROUND THE WORLD IN 80 DAYS","Michael Anderson"
1957,"DIRECTING",False,"FRIENDLY PERSUASION","William Wyler"
1957,"DIRECTING",False,"THE KING AND I","Walter Lang"
1957,"DIRECTING",False,"WAR AND PEACE","King Vidor"
1957,"DOCUMENTARY (FEATURE)",True,"THE SILENT WORLD","Jacques-Yves Cousteau, Producer"
1957,"DOCUMENTARY (FEATURE)",False,"THE NAKED EYE","Louis Clyde Stoumen, Producer"
1957,"DOCUMENTARY (FEATURE)",False,"WHERE MOUNTAINS FLOAT","The Government Film Committee of Denmark"
1957,"DOCUMENTARY (SHORT SUBJECT)",True,"THE TRUE STORY OF THE CIVIL WAR","Louis Clyde Stoumen, Producer"
1957,"DOCUMENTARY (SHORT SUBJECT)",False,"A CITY DECIDES","Charles Guggenheim & Associates, Inc."
1957,"DOCUMENTARY (SHORT SUBJECT)",False,"THE DARK WAVE","John Healy, Producer"
1957,"DOCUMENTARY (SHORT SUBJECT)",False,"THE HOUSE WITHOUT A NAME","Valentine Davies, Producer"
1957,"DOCUMENTARY (SHORT SUBJECT)",False,"MAN IN SPACE","Ward Kimball, Producer"
1957,"FILM EDITING",True,"AROUND THE WORLD IN 80 DAYS","Gene Ruggiero, Paul Weatherwax"
1957,"FILM EDITING",False,"THE BRAVE ONE","Merrill G. White"
1957,"FILM EDITING",False,"GIANT","William Hornbeck, Philip W. Anderson, Fred Bohanan"
1957,"FILM EDITING",False,"SOMEBODY UP THERE LIKES ME","Albert Akst"
1957,"FILM EDITING",False,"THE TEN COMMANDMENTS","Anne Bauchens"
1957,"FOREIGN LANGUAGE FILM",True,"LA STRADA","Italy; Dino De Laurentiis and Carlo Ponti, Producers"
1957,"FOREIGN LANGUAGE FILM",False,"THE CAPTAIN OF KOPENICK","Federal Republic of Germany - West; Gyula Trebitsch and Walter Koppel, Producers"
1957,"FOREIGN LANGUAGE FILM",False,"GERVAISE","France; Annie Dorfmann, Producer"
1957,"FOREIGN LANGUAGE FILM",False,"HARP OF BURMA","Japan; Masayuki Takagi, Producer"
1957,"FOREIGN LANGUAGE FILM",False,"QIVITOQ","Denmark; O. Dalsgaard-Olsen, Producer"
1957,"MUSIC (MUSIC SCORE OF A DRAMATIC OR COMEDY PICTURE)",True,"AROUND THE WORLD IN 80 DAYS","Victor Young"
1957,"MUSIC (MUSIC SCORE OF A DRAMATIC OR COMEDY PICTURE)",False,"ANASTASIA","Alfred Newman"
1957,"MUSIC (MUSIC SCORE OF A DRAMATIC OR COMEDY PICTURE)",False,"BETWEEN HEAVEN AND HELL","Hugo Friedhofer"
1957,"MUSIC (MUSIC SCORE OF A DRAMATIC OR COMEDY PICTURE)",False,"GIANT","Dimitri Tiomkin"
1957,"MUSIC (MUSIC SCORE OF A DRAMATIC OR COMEDY PICTURE)",False,"THE RAINMAKER","Alex North"
1957,"MUSIC (SCORING OF A MUSICAL PICTURE)",True,"THE KING AND I","Alfred Newman, Ken Darby"
1957,"MUSIC (SCORING OF A MUSICAL PICTURE)",False,"THE BEST THINGS IN LIFE ARE FREE","Lionel Newman"
1957,"MUSIC (SCORING OF A MUSICAL PICTURE)",False,"THE EDDY DUCHIN STORY","Morris Stoloff, George Duning"
1957,"MUSIC (SCORING OF A MUSICAL PICTURE)",False,"HIGH SOCIETY","Johnny Green, Saul Chaplin"
1957,"MUSIC (SCORING OF A MUSICAL PICTURE)",False,"MEET ME IN LAS VEGAS","George Stoll, Johnny Green"
1957,"MUSIC (SONG)",True,"THE MAN WHO KNEW TOO MUCH","Whatever Will Be, Will Be (Que Sera, Sera) in |The Man Who Knew Too Much| Music and Lyrics by Jay Livingston and Ray Evans"
1957,"MUSIC (SONG)",False,"FRIENDLY PERSUASION","Friendly Persuasion (Thee I Love) in |Friendly Persuasion| Music by Dimitri Tiomkin; Lyrics by Paul Francis Webster"
1957,"MUSIC (SONG)",False,"JULIE","Julie in |Julie| Music by Leith Stevens; Lyrics by Tom Adair"
1957,"MUSIC (SONG)",False,"HIGH SOCIETY","True Love in |High Society| Music and Lyrics by Cole Porter"
1957,"MUSIC (SONG)",False,"WRITTEN ON THE WIND","Written On The Wind in |Written on the Wind| Music by Victor Young; Lyrics by Sammy Cahn"
1957,"BEST MOTION PICTURE",True,"AROUND THE WORLD IN 80 DAYS","Michael Todd, Producer"
1957,"BEST MOTION PICTURE",False,"FRIENDLY PERSUASION","William Wyler, Producer"
1957,"BEST MOTION PICTURE",False,"GIANT","George Stevens and Henry Ginsberg, Producers"
1957,"BEST MOTION PICTURE",False,"THE KING AND I","Charles Brackett, Producer"
1957,"BEST MOTION PICTURE",False,"THE TEN COMMANDMENTS","Cecil B. DeMille, Producer"
1957,"SHORT SUBJECT (CARTOON)",True,"MISTER MAGOO'S PUDDLE JUMPER","Stephen Bosustow, Producer"
1957,"SHORT SUBJECT (CARTOON)",False,"GERALD MCBOING-BOING ON PLANET MOO","Stephen Bosustow, Producer"
1957,"SHORT SUBJECT (CARTOON)",False,"THE JAYWALKER","Stephen Bosustow, Producer"
1957,"SHORT SUBJECT (ONE-REEL)",True,"CRASHING THE WATER BARRIER","Konstantin Kalser, Producer"
1957,"SHORT SUBJECT (ONE-REEL)",False,"I NEVER FORGET A FACE","Robert Youngson, Producer"
1957,"SHORT SUBJECT (ONE-REEL)",False,"TIME STOOD STILL","Cedric Francis, Producer"
1957,"SHORT SUBJECT (TWO-REEL)",True,"THE BESPOKE OVERCOAT","Romulus Films"
1957,"SHORT SUBJECT (TWO-REEL)",False,"COW DOG","Larry Lansburgh, Producer"
1957,"SHORT SUBJECT (TWO-REEL)",False,"THE DARK WAVE","John Healy, Producer"
1957,"SHORT SUBJECT (TWO-REEL)",False,"SAMOA","Walt Disney, Producer"
1957,"SOUND RECORDING",True,"THE KING AND I","20th Century-Fox Studio Sound Department, Carl Faulkner, Sound Director"
1957,"SOUND RECORDING",False,"THE BRAVE ONE","King Bros. Productions, Inc., Sound Department, John Myers, Sound Director"
1957,"SOUND RECORDING",False,"THE EDDY DUCHIN STORY","Columbia Studio Sound Department, John Livadary, Sound Director"
