Year,Type,Content,Title,Description,Youtube,Url
1972,"BEST ACTRESS","Klute","Jane Fonda","https://www.youtube.com/watch?v=Qlxvt8eJEDE","https://www.oscars.org/vef/load/f26a563cb409dad0e33ae6467cc3487e?width=640&height=365&iframe=true"
1972,"Ben Johnson","Ben Johnson","Supporting Actor winner for The Last Picture Show, with presenters Richard Harris and Sally Kellerman","","https://www.oscars.org/sites/oscars/files/1971_03_johnson_supporting_presenters_harris_kellerman.jpg"
1972,"Isaac Hayes","Isaac Hayes","Original Song winner for &quot;Theme from Shaft&quot; from Shaft","","https://www.oscars.org/sites/oscars/files/1971_view_song_hayes.jpg"
1972,"Cloris Leachman","Cloris Leachman","Supporting Actress winner for The Last Picture Show with Raquel Welch and Gene Hackman","","https://www.oscars.org/sites/oscars/files/1971_02_presenter_welch_supporting_leachman_actor_hackman.jpg"
1973,"BEST PICTURE","The Godfather","Albert S. Ruddy","https://www.youtube.com/watch?v=Y1qWRdil--A","https://www.oscars.org/vef/load/aa625ec0a2f53f9c5ad50cea5af15c35?width=640&height=365&iframe=true"
1973,"BEST DIRECTING","Cabaret","Bob Fosse","https://www.youtube.com/watch?v=rWpp3Jv2C18","https://www.oscars.org/vef/load/d43c072283a4f19c18cd324437f582c1?width=640&height=365&iframe=true"
1973,"DOCUMENTARY FEATURE","Marjoe","Howard Smith and Sarah Kernochan","https://www.youtube.com/watch?v=UFh9u-4FKOA","https://www.oscars.org/vef/load/3ca8df5b39db3b4fd0fe4c4ef78c82c7?width=640&height=365&iframe=true"
1973,"Francis Ford Coppola and Dorothy Puzo","Francis Ford Coppola and Dorothy Puzo","Adapted Screenplay winners (Dorothy Puzo accepting for Mario Puzo) for The Godfather","","https://www.oscars.org/sites/oscars/files/1972_view_writing_coppola_dorothy_puzo.jpg"
1973,"Sacheen Littlefeather","Sacheen Littlefeather","Appearing for Best Actor winner Marlon Brando","","https://www.oscars.org/sites/oscars/files/1972_view_actor_littlefeather_facts.jpg"
1973,"Liza Minnelli and Joel Grey","Liza Minnelli and Joel Grey","Best Actress winner and Supporting Actor winner for Cabaret","","https://www.oscars.org/sites/oscars/files/1972_02_actress_minnelli_supporting_grey.jpg"
1973,,,,,,https://www.oscars.org/sites/oscars/files/styles/hero_image_wide_default/public/45_memorable_moment_2.jpg?itok=cZIkFQ4s
1974,"SUPPORTING ACTOR","The Paper Chase","John Houseman","https://www.youtube.com/watch?v=3FtiY822LAg","https://www.oscars.org/vef/load/7628dd8b55995b6a599e6cc9cc587d48?width=640&height=365&iframe=true"
1974,"ADAPTED SCREENPLAY","The Exorcist","William Peter Blatty","https://www.youtube.com/watch?v=inw4XhSL8cY","https://www.oscars.org/vef/load/cb931162b7a89b318f76b80520cdb70a?width=640&height=365&iframe=true"
1974,"HONORARY AWARD","","Groucho Marx","https://www.youtube.com/watch?v=a1YsAxiiH98","https://www.oscars.org/vef/load/e2a5babd87b9b3b1de476b4835447caa?width=640&height=365&iframe=true"
1974,"Alan and Marilyn Bergman and Marvin Hamlisch","Alan and Marilyn Bergman and Marvin Hamlisch","Original Song winners for &quot;The Way We Were&quot;","","https://www.oscars.org/sites/oscars/files/1973_view_music_bergmans_hamlisch.jpg"
1974,"Tatum O'Neal","Tatum O&#039;Neal","Supporting Actress winner for Paper Moon","","https://www.oscars.org/sites/oscars/files/1973_03_supporting_oneal.jpg"
1974,"Edith Head","Edith Head","Costume Designer winner for The Sting, with presenter Twiggy","","https://www.oscars.org/sites/oscars/files/1973_view_head_costume_presenter_twiggy.jpg"
1974,,,,,,https://www.oscars.org/sites/oscars/files/styles/hero_image_wide_default/public/46_memorable_moment_2.jpg?itok=XNg1EL8d
1975,"HONORARY AWARD","","Howard Hawks, presented by John Wayne","https://www.youtube.com/watch?v=CsJUqOOvJXc","https://www.oscars.org/vef/load/c2639a1bd5e3e3eb42f58849dc1eb9f2?width=640&height=365&iframe=true"
1975,"SUPPORTING ACTOR","The Godfather Part II","Robert De Niro","https://www.youtube.com/watch?v=txRzUMYOUk8","https://www.oscars.org/vef/load/fcd8cef3de41a64742a07d73d6ba7297?width=640&height=365&iframe=true"
1975,"COSTUME DESIGN","The Great Gatsby","Theoni V. Aldredge","https://www.youtube.com/watch?v=sCRGBzRIJGs","https://www.oscars.org/vef/load/c1bff9ff2ad82ccf835bedbeafc2efde?width=640&height=365&iframe=true"
1975,"Robert Towne","Robert Towne","Original Screenplay winner for Chinatown, with presenter James Michener","","https://www.oscars.org/sites/oscars/files/1974_02_writing_towne_presenter_michener.jpg"
1975,"Art Carney","Art Carney","Best Actor winner for Harry and Tonto, with presenter Glenda Jackson","","https://www.oscars.org/sites/oscars/files/1974_03_actor_carney_presenter_jackson.jpg"
1975,"Ingrid Bergman","Ingrid Bergman","Supporting Actress winner for Murder on the Orient Express","","https://www.oscars.org/sites/oscars/files/1974_view_supporting_bergman.jpg"
1975,,,,,,https://www.oscars.org/sites/oscars/files/styles/hero_image_wide_default/public/47_memorable_moment_2_0.jpg?itok=9jETVQ5p
1976,"ORIGINAL SCREENPLAY","Dog Day Afternoon","Frank Pierson, presented by Gore Vidal","https://www.youtube.com/watch?v=s9kl-hjfpKg","https://www.oscars.org/vef/load/fb391b36f9e232703950495ec668e887?width=640&height=365&iframe=true"
1976,"ORIGINAL SCORE","Jaws","John Williams","https://www.youtube.com/watch?v=nx7-80k2d7Y","https://www.oscars.org/vef/load/1025ed0891f6d04f491f8898df0918de?width=640&height=365&iframe=true"
1976,"SUPPORTING ACTRESS","Shampoo","Lee Grant","https://www.youtube.com/watch?v=sVQlWL31WCo","https://www.oscars.org/vef/load/fda0e8af3178c1693550060b430f5943?width=640&height=365&iframe=true"
1976,"F. R. Crawley, James Hager and Dale Hartlebe","F. R. Crawley, James Hager and Dale Hartlebe","Documentary Winners for The Man Who Skied down Everest","","https://www.oscars.org/sites/oscars/files/1975_View_documentary_hager_crawley_hartleben.jpg"
1976,"Verna Fields","Verna Fields","Film Editing winner for Jaws, with presenters Isabelle Adjani and Elliott Gould","","https://www.oscars.org/sites/oscars/files/1975_02_editing_fields_presenters_adjani_gould.jpg"
1976,"The U.S. Bicentennial","The U.S. Bicentennial","George Cukor, Elizabeth Taylor, Halston, Hugh O&#039;Brien celebrate the nation&#039;s bicentennial at the end of the Oscars","","https://www.oscars.org/sites/oscars/files/1975_view_bicentennital_salute_cukor_taylor_halston_obrien.jpg"
1976,,,,,,https://www.oscars.org/sites/oscars/files/styles/hero_image_wide_default/public/48_memorable_moment_2.jpg?itok=YE-X__dk
1977,"ORIGINAL SCORE","The Omen","Jerry Goldsmith","https://www.youtube.com/watch?v=mIJ7Rnmp6UQ","https://www.oscars.org/vef/load/5df4ec80e8fc23086ef136d602629e18?width=640&height=365&iframe=true"
1977,"VISUAL EFFECTS","Logan&#039;s Run and King Kong","presented by Roy Scheider","https://www.youtube.com/watch?v=B1SNgSBVON4","https://www.oscars.org/vef/load/bd70ca2a4d630d0acb0a39c7714863cc?width=640&height=365&iframe=true"
1977,"BEST PICTURE","Rocky","Irwin Winkler and Robert Chartoff with Sylvester Stallone","https://www.youtube.com/watch?v=sUrSr6Ga6i0","https://www.oscars.org/vef/load/ca603c3e6d7cf4a277cea7e1643796c2?width=640&height=365&iframe=true"
1977,"Muhammad Ali and Sylvester Stallone","Muhammad Ali and Sylvester Stallone","The presenters take a moment to spar on stage","","https://www.oscars.org/sites/oscars/files/1976_view_ali_stallone.jpg"
1977,"Eletha Barret","Eletha Barret","The widow of Best Actor winner Peter Finch accepts his posthumous award","","https://www.oscars.org/sites/oscars/files/1976_view_actor_facts_finch_eletha_barret_widow.jpg"
1977,"Beatrice Straight","Beatrice Straight","Supporting Actress winner for Network","","https://www.oscars.org/sites/oscars/files/1976_03_supporting_straight.jpg"
1977,,,,,,https://www.oscars.org/sites/oscars/files/styles/hero_image_wide_default/public/49_memorable_moment_2.jpg?itok=Skwr9-OS
1978,"CINEMATOGRAPHY","Close Encounters of the Third Kind","Vilmos Zsigmond","https://www.youtube.com/watch?v=8UEJLy0O3FY","https://www.oscars.org/vef/load/14a5f75541461dda9046122e1e322135?width=640&height=365&iframe=true"
1978,"COSTUME DESIGN","Star Wars","John Mollo","https://www.youtube.com/watch?v=MLfrw7MvCcs","https://www.oscars.org/vef/load/53ebbefaa7e480f019a8c97a60e99a51?width=640&height=365&iframe=true"
1978,"SCREENPLAY WINNERS","Annie Hall and Julia","presented by Paddy Chayefsky","https://www.youtube.com/watch?v=JupkXrn1ahU","https://www.oscars.org/vef/load/06948efa61238468483bf451e323885d?width=640&height=365&iframe=true"
1978,"Ben Burtt","Ben Burtt","Special Achievement Award for Star Wars, with presenters Anthony Daniels as C-3PO and Mark Hamill","","https://www.oscars.org/sites/oscars/files/1977_star_wars.jpg"
1978,"Vanessa Redgrave","Vanessa Redgrave","Supporting Actress winner for Julia","","https://www.oscars.org/sites/oscars/files/1977_03_supporting_redgrave.jpg"
1978,"John Williams","John Williams","Original Score winner Star Wars, with presenters Olivia Newton-John and Henry Mancini","","https://www.oscars.org/sites/oscars/files/1977_view_presenter_mancini_newtonjohn_music_williams_green.jpg"
1978,,,,,,https://www.oscars.org/sites/oscars/files/styles/hero_image_wide_default/public/1977_view_presenter_mancini_newtonjohn_music_williams_green_0.jpg?itok=z6BZjLHh
1979,"ORIGINAL SONG","&quot;Last Dance&quot; from Thank God It&#039;s Friday","Paul Jabara","https://www.youtube.com/watch?v=cG-T5aejxy8","https://www.oscars.org/vef/load/f3fc4eeff087d37d39c61878e9ede2c6?width=640&height=365&iframe=true"
1979,"HONORARY AWARD","","Sir Laurence Olivier","https://www.youtube.com/watch?v=TSgvp0l1n2s","https://www.oscars.org/vef/load/9f94b1701846903025fbe2063f56dfad?width=640&height=365&iframe=true"
1979,"SUPPORTING ACTRESS","California Suite","Maggie Smith","https://www.youtube.com/watch?v=_p2c-ME7i_w","https://www.oscars.org/vef/load/a6b352c0764354a21faa42008ca7a324?width=640&height=365&iframe=true"
1979,"The Deer Hunter","The Deer Hunter","Best Picture winners Michael Deeley, Michael Cimino and Barry Spikings, with presenter John Wayne","","https://www.oscars.org/sites/oscars/files/1978_view_picture_deeley_cimino_spikings_presenter_wayne.jpg"
1979,"Christopher Walken","Christopher Walken","Supporting Actor winner for The Deer Hunter, with presenters Telly Savalas and Dyan Cannon","","https://www.oscars.org/sites/oscars/files/1978_supporting_walken_presenters_savalas_cannon.jpg"
1979,"Jon Voight and Jane Fonda","Jon Voight and Jane Fonda","Best Actor and Best Actress winners for Coming Home","","https://www.oscars.org/sites/oscars/files/1978_03_actor_voight_actress_fonda.jpg"
1979,,,,,,https://www.oscars.org/sites/oscars/files/styles/hero_image_wide_default/public/51_memorable_moment_2.jpg?itok=WYlMhc9S
1980,"ADAPTED SCREENPLAY","Midnight Express","Oliver Stone","https://www.youtube.com/watch?v=4VFUxZflwy8","https://www.oscars.org/vef/load/bf8b91c67c40cdc6f4eedc306f883ec9?width=640&height=365&iframe=true"
1980,"BEST PICTURE AND DIRECTING","Kramer vs. Kramer","Robert Benton","https://www.youtube.com/watch?v=j5X3ZLPiYUk","https://www.oscars.org/vef/load/fbed8a74b500401fda8a58324e76265f?width=640&height=365&iframe=true"
1980,"BEST ACTRESS","Norma Rae","Sally Field","https://www.youtube.com/watch?v=2bzU77zGDlI","https://www.oscars.org/vef/load/8a97c8b570f2de56654046a92e42c5cb?width=640&height=365&iframe=true"
1980,""The Rainbow Connection"","&quot;The Rainbow Connection&quot;","Kermit the Frog performs the nominated song from The Muppet Movie","","https://www.oscars.org/sites/oscars/files/1979_view_kermit_performing.jpg"
1980,"Alien","Alien","Presenters Harold Russell, left, and Farah Fawcett with, Visual Effects winners from second from left: Denys Ayling, Carlo Rambaldi, and Brian Johnson","","https://www.oscars.org/sites/oscars/files/1979_view_visual_effects_russell_giger_fawcett_rambaldi_johnson.jpg"
1980,"Alec Guinness","Alec Guinness","Honorary Award recipient","","https://www.oscars.org/sites/oscars/files/1979_03_honorary_guinness.jpg"
1980,,,,,,https://www.oscars.org/sites/oscars/files/styles/hero_image_wide_default/public/52_memorable_moment_2.jpg?itok=bT-c5uRg
1981,"BEST ACTOR","Raging Bull","Robert De Niro","https://www.youtube.com/watch?v=sH5c-WeE07c","https://www.oscars.org/vef/load/57292cc51c5172cb464ddf7bb92f55f2?width=640&height=365&iframe=true"
1981,"CINEMATOGRAPHY","Tess","Geoffrey Unsworth and Ghislain Cloquet","https://www.youtube.com/watch?v=zJXzSKq4Q_4","https://www.oscars.org/vef/load/052a7053a842d78fe91435d0a2af7c82?width=640&height=365&iframe=true"
1981,"ORIGINAL SCORE","Fame","Michael Gore, presented by the Nicholas Brothers","https://www.youtube.com/watch?v=QH4GF2nYOWs","https://www.oscars.org/vef/load/0f47ffc03243cea934f272277b95b760?width=640&height=365&iframe=true"
1981,"Thelma Schoonmaker","Thelma Schoonmaker","Film Editing winner for Raging Bull, with presenters Richard Pryor and Jane Seymour","","https://www.oscars.org/sites/oscars/files/1980_02_editing_schoonmaker_presenters_pryor_seymour.jpg"
1981,"Timothy Hutton","Timothy Hutton","Supporting Actor winner for Ordinary People","","https://www.oscars.org/sites/oscars/files/1980_view_supporting_hutton.jpg"
1981,"The Empire Strikes Back","The Empire Strikes Back","A Special Achievement Award for Visual Effects to Brian Johnson, Richard Edlund, Dennis Muren and Bruce Nicholson, with Jack Valenti","","https://www.oscars.org/sites/oscars/files/1980_view_special_achievement_fx_johnson_edlund_muren_nicholson_presenter_valenti.jpg"
1981,,,,,,https://www.oscars.org/sites/oscars/files/styles/hero_image_wide_default/public/1980_view_special_achievement_fx_johnson_edlund_muren_nicholson_presenter_valenti_0.jpg?itok=8V5XE-v1
1982,"HONORARY AWARD","","Barbara Stanwyck","https://www.youtube.com/watch?v=QBhPI95FDZw","https://www.oscars.org/vef/load/099cad0258a955d935bf3e93887d4485?width=640&height=365&iframe=true"
1982,"BEST DIRECTING","Reds","Warren Beatty","https://www.youtube.com/watch?v=-tlhiCdQe1Y","https://www.oscars.org/vef/load/881c0067649ec57f5b2f0ba1b0f6d606?width=640&height=365&iframe=true"
1982,"ADAPTED SCREENPLAY","On Golden Pond","Ernest Thompson","https://www.youtube.com/watch?v=NpU7hkNCnvw","https://www.oscars.org/vef/load/a6e6b40fe4cd7b17621f958596b6656f?width=640&height=365&iframe=true"
1982,"Rick Baker","Rick Baker","Makeup winner for An American Werewolf in London, with presenters Vincent Price and Kim Hunter","","https://www.oscars.org/sites/oscars/files/1981_view_presenter_price_makeup_baker_presenter_hunter.jpg"
1982,"Albert R. Broccoli","Albert R. Broccoli","Irving G. Thalberg Memorial Award recipient, with presenter Roger Moore","","https://www.oscars.org/sites/oscars/files/1981_view_presenter_moore_thalberg_broccoli_facts.jpg"
1982,"Maureen Stapleton","Maureen Stapleton","Supporting Actress winner for Reds","","https://www.oscars.org/sites/oscars/files/1981_02_supporting_stapleton.jpg"
1982,,,,,,https://www.oscars.org/sites/oscars/files/styles/hero_image_wide_default/public/54_memorable_moment_2.jpg?itok=L85mz4Ks
1983,"SOUND EFFECTS EDITING","E.T. The Extra-Terrestrial","Charles L . Campbell and Ben Burtt, presented by Jamie Lee Curtis and Carl Weathers","https://www.youtube.com/watch?v=6jv1gtIUv5g","https://www.oscars.org/vef/load/786492758e47b064108f476396fc02eb?width=640&height=365&iframe=true"
1983,"HONORARY AWARD","","Mickey Rooney","https://www.youtube.com/watch?v=KkoDZsx6rcw","https://www.oscars.org/vef/load/46608df97acaca0c794afd0b8ed55efe?width=640&height=365&iframe=true"
1983,"BEST DIRECTING","Gandhi","Richard Attenborough","https://www.youtube.com/watch?v=GSLKRoF8LIo","https://www.oscars.org/vef/load/6ae6848ed767f64ad18f28266754b03b?width=640&height=365&iframe=true"
1983,"Meryl Streep and Jessica Lange","Meryl Streep and Jessica Lange","Best Actress winner (Sophie&#039;s Choice) and Supporting Actress winner (Tootsie)","","https://www.oscars.org/sites/oscars/files/1982_iconic_lange_streep.jpg"
1983,"Louis Gossett, Jr.","Louis Gossett, Jr.","Supporting Actor winner for An Officer and a Gentleman","","https://www.oscars.org/sites/oscars/files/1982_03_supporting_gossett_jr.jpg"
1983,"Bhanu Athaiya","Bhanu Athaiya","Costume Design winner for Gandhi","","https://www.oscars.org/sites/oscars/files/1982_view_costume_Athaiya.jpg"
1983,,,,,,https://www.oscars.org/sites/oscars/files/styles/hero_image_wide_default/public/1982_iconic_lange_streep_2.jpg?itok=47ROMunv
1984,"ART DIRECTION","Fanny &amp; Alexander","Anna Asp, presented by Tommy Tune and Twiggy","https://www.youtube.com/watch?v=GZWkd7AVxLo","https://www.oscars.org/vef/load/06f45ee81d36ba81e11e27b088a3f058?width=640&height=365&iframe=true"
1984,"SPECIAL ACHIEVEMENT AWARD","Return of the Jedi","Richard Edlund, Dennis Muren, Ken Ralston and Phil Tippett, presented by Cheech and Chong","https://www.youtube.com/watch?v=cz7_UiE_VyU","https://www.oscars.org/vef/load/776590fa11a8353b40ab4aa1ad57f7a1?width=640&height=365&iframe=true"
1984,"CINEMATOGRAPHY","Fanny &amp; Alexander","Sven Nykvist","https://www.youtube.com/watch?v=kwiBTIlt16c","https://www.oscars.org/vef/load/2b8117b595063e4043bc81ac4309918a?width=640&height=365&iframe=true"
1984,"Robert Duvall","Robert Duvall","Best Actor winner for Tender Mercies, with presenter Dolly Parton","","https://www.oscars.org/sites/oscars/files/1983_02_actor_duvall_presenter_parton.jpg"
1984,"Horton Foote","Horton Foote","Original Screenplay winner, with presenters Mel Gibson and Sissy Spacek","","https://www.oscars.org/sites/oscars/files/1983_03_screenplay_Foote_presenter_spacek_gibson.jpg"
1984,"James L. Brooks, Shirley MacLaine and Jack Nicholson","James L. Brooks, Shirley MacLaine and Jack Nicholson","Terms of Endearment winners for Directing/Best Picture/Adapted Screenplay, Best Actress, and Supporting Actor","","https://www.oscars.org/sites/oscars/files/1983_iconic_picture_director_writing_bridges_actress_maclaine_supporting_nicholson.jpg"
1984,,,,,,https://www.oscars.org/sites/oscars/files/styles/hero_image_wide_default/public/56_memorable_moment_2.jpg?itok=gw9uz2ro
1985,"COSTUME DESIGN","Amadeus","Theodor Pistek","https://www.youtube.com/watch?v=7mI4HHV5zaw","https://www.oscars.org/vef/load/adaf4df1beb4200370ae05a75ed0d1ab?width=640&height=365&iframe=true"
1985,"DOCUMENTARY FEATURE","The Times of Harvey Milk","Robert Epstein and Richard Schmiechen","https://www.youtube.com/watch?v=Af5nUOGxZmg","https://www.oscars.org/vef/load/75514511efa148042fe046942fad50c3?width=640&height=365&iframe=true"
1985,"ORIGINAL SONG SCORE","Purple Rain","Prince with Wendy and Lisa","https://www.youtube.com/watch?v=hk3xZxguRCg","https://www.oscars.org/vef/load/e7ec26b12035f7b99d1208ebe75f62b7?width=640&height=365&iframe=true"
1985,"Sally Field","Sally Field","Best Actress winner for Places in the Heart","","https://www.oscars.org/sites/oscars/files/1984_02_actress_field.jpg"
1985,"Paul LeBlanc and Dick Smith","Paul LeBlanc and Dick Smith","Makeup winners for Amadeus","","https://www.oscars.org/sites/oscars/files/1984_view_makeup_leblanc_smith.jpg"
1985,"Haing S. Ngor","Haing S. Ngor","Supporting Actor winner for The Killing Fields","","https://www.oscars.org/sites/oscars/files/1984_03_supporting_ngor.jpg"
1985,,,,,,https://www.oscars.org/sites/oscars/files/styles/hero_image_wide_default/public/57_memorable_moments_2.jpg?itok=cYAjpM6i
1986,"ANIMATED SHORT FILM","Anna &amp; Bella","Kermit, Scooter and Jim Henson","https://www.youtube.com/watch?v=YWYh4_h8ud4","https://www.oscars.org/vef/load/eb5789f8f94d41e00945987073c33cd8?width=640&height=365&iframe=true"
1986,"SUPPORTING ACTOR","Cocoon","Don Ameche","https://www.youtube.com/watch?v=9ptvz4DGrK4","https://www.oscars.org/vef/load/4958ad263278213c1330448531827846?width=640&height=365&iframe=true"
1986,"SOUND EFFECTS EDITING","Back to the Future","Charles L. Campbell and Robert Rutledge, presented by Michael Winslow","https://www.youtube.com/watch?v=6vD6SxspGTk","https://www.oscars.org/vef/load/e96ec6defb68828ed2b24f3d7c873191?width=640&height=365&iframe=true"
1986,"John Barry","John Barry","Original Score winner for Out of Africa, with presenters Donald O&#039;Connor and Debbie Reynolds","","https://www.oscars.org/sites/oscars/files/1985_03_music_barry_presenter_oconnor_reynolds.jpg"
1986,"Billy Wilder, Akira Kurosawa and John Huston","Billy Wilder, Akira Kurosawa and John Huston","Best Directing presenters","","https://www.oscars.org/sites/oscars/files/1985_iconic_picture_presenters_wilder_kurosawa_huston.jpg"
1986,"Anjelica Huston","Anjelica Huston","Supporting Actress winner for Prizzi&#039;s Honor","","https://www.oscars.org/sites/oscars/files/1985_02_supporting_huston.jpg"
1986,,,,,,https://www.oscars.org/sites/oscars/files/styles/hero_image_wide_default/public/58_memorable_moment_2.jpg?itok=fDTDE5g8
1987,"IRVING G. THALBERG MEMORIAL","","Steven Spielberg receiving the Irving G. Thalberg Memorial Award","https://www.youtube.com/watch?v=tjrL0qOtGXA","https://www.oscars.org/vef/load/bb33a0cbfb785edab527576c90e2682b?width=640&height=365&iframe=true"
1987,"ORIGINAL SCORE","&#039;Round Midnight","Herbie Hancock","https://www.youtube.com/watch?v=4Sqhj0XKTOw","https://www.oscars.org/vef/load/3514a80fdab471215d15a9c3eac17e9f?width=640&height=365&iframe=true"
1987,"MAKEUP","The Fly","Chris Walas and Stephan Dupuis, presented by Rodney Dangerfield","https://www.youtube.com/watch?v=_s_3QF5JOGI","https://www.oscars.org/vef/load/1a38df016743d1e330478a953bc7254e?width=640&height=365&iframe=true"
1987,"Robert Skotak, Stan Winston, John Richardson and Suzanna Benson","Robert Skotak, Stan Winston, John Richardson and Suzanna Benson","Costume Design winners for A Room with a View","","https://www.oscars.org/sites/oscars/files/1986_costume_design.jpg"
1987,"Oliver Stone","Oliver Stone","Best Directing winner for Platoon","","https://www.oscars.org/sites/oscars/files/1986_view_director_stone.jpg"
1987,"Marlee Matlin","Marlee Matlin","Supporting Actress winner for Children of a Lesser God","","https://www.oscars.org/sites/oscars/files/1986_02_actress_matlin.jpg"
1987,,,,,,https://www.oscars.org/sites/oscars/files/styles/hero_image_wide_default/public/59_memorable_moments_2.jpg?itok=pNDMHujd
1988,"ACTRESS IN A LEADING ROLE","Moonstruck","Cher winning Best Actress for &quot;Moonstruck&quot;","https://www.youtube.com/watch?v=raybaccaAaU","https://www.oscars.org/vef/load/3943738017bb9cd4b65b8d3c500090ba?width=640&height=365&iframe=true"
1988,"ACTOR IN A LEADING ROLE","Wall Street","Michael Douglas winning Best Actor for &quot;Wall Street&quot;","https://www.youtube.com/watch?v=2eZliygf7QI","https://www.oscars.org/vef/load/97cdad3b5fe076130d1bd174d4cd508b?width=640&height=365&iframe=true"
1988,"IRVING G. THALBERG AWARD","","Billy Wilder","https://www.youtube.com/watch?v=kebqj_grGC0","https://www.oscars.org/vef/load/57181400a7d545f0574721e86a2aba2c?width=640&height=365&iframe=true"
1988,"Sean Connery","Sean Connery","Supporting Actor winner for The Untouchables","","https://www.oscars.org/sites/oscars/files/1987_03_supporting_connery.jpg"
1988,"Olympia Dukakis","Olympia Dukakis","Supporting Actress winner for Moonstruck","","https://www.oscars.org/sites/oscars/files/1987_02_supporting_dukakis.jpg"
1988,"Ryuichi Sakamoto, David Byrne and Cong Su","Ryuichi Sakamoto, David Byrne and Cong Su","Original Score winners for The Last Emperor","","https://www.oscars.org/sites/oscars/files/1987_view_score_sakamoto_byrne_su.jpg"
1988,,,,,,https://www.oscars.org/sites/oscars/files/styles/hero_image_wide_default/public/60_memorable_moments_2.jpg?itok=Fq2jkPYk
1989,"ART DIRECTION","Dangerous Liaisons","Stuart Craig and Gerard James","https://www.youtube.com/watch?v=Nq8LB_raoGE","https://www.oscars.org/vef/load/0b08d56bf5a75c77960452fcaa21509b?width=640&height=365&iframe=true"
1989,"BEST DIRECTING","Rain Man","Barry Levinson","https://www.youtube.com/watch?v=vfiUbGhT7Zw","https://www.oscars.org/vef/load/376e7a6500562deb5fb6ab4d0d0eb6d7?width=640&height=365&iframe=true"
1989,"MAKEUP","Beetlejuice","Ve Neill, Steve La Porte and Robert Short","https://www.youtube.com/watch?v=lhWOXk6__-E","https://www.oscars.org/vef/load/79d96b4529fb5a23d5d8b59f6466fb7c?width=640&height=365&iframe=true"
1989,"John Lasseter and William Reeves","John Lasseter and William Reeves","Animated Short Subject winners for Tin Toy, with presenters Carrie Fisher and Martin Short","","https://www.oscars.org/sites/oscars/files/1988_animated_short_tin_toy.jpg"
1989,"Kevin Kline","Kevin Kline","Supporting Actor winner for A Fish Called Wanda","","https://www.oscars.org/sites/oscars/files/1988_03_supporting_kline.jpg"
1989,"Geena Davis","Geena Davis","Supporting Actress winner for The Accidental Tourist","","https://www.oscars.org/sites/oscars/files/61_small_mem-2_support_actress_davis.jpg"
1989,,,,,,https://www.oscars.org/sites/oscars/files/styles/hero_image_wide_default/public/61_memorable_moment_2.jpg?itok=5FY_1c-Y
1990,"VISUAL EFFECTS","The Abyss","John Bruno, Dennis Muren, Hoyt Yeatman and Dennis Skotak","https://www.youtube.com/watch?v=LdH5xcBOiBA","https://www.oscars.org/vef/load/a117f625af2b0e0813b4f2303a9f87b5?width=640&height=365&iframe=true"
1990,"ORIGINAL SONG","&quot;Under The Sea&quot; from The Little Mermaid","Alan Menken and Howard Ashman","https://www.youtube.com/watch?v=lNAPhTY2rd4","https://www.oscars.org/vef/load/8c5f67f5127084cc8469a13397c0edd9?width=640&height=365&iframe=true"
1990,"MAKEUP","Driving Miss Daisy","Manilo Rocchetti, Lynn Barber and Kevin Haney","https://www.youtube.com/watch?v=RGvEux2K1nY","https://www.oscars.org/vef/load/1baed08093bb6c719719dade28ee3d40?width=640&height=365&iframe=true"
1990,"Akira Kurosawa","Akira Kurosawa","The Honorary Award recipient with presenters George Lucas and Steven Spielberg","","https://www.oscars.org/sites/oscars/files/1989_view_honorary_kurosawa_presenters_lucas_spielberg.jpg"
1990,"David Brenner and Joe Hutshing","David Brenner and Joe Hutshing","Film Editing winners for Born on the Fourth of July","","https://www.oscars.org/sites/oscars/files/1989_03_editing_brenner_hutshing.jpg"
1990,"","","Billy Crystal&#039;s first hosting appearance at the Oscars","","https://www.oscars.org/sites/oscars/files/1989_iconic_host_crystal.jpg"
1990,,,,,,https://www.oscars.org/sites/oscars/files/styles/hero_image_wide_default/public/62_memorable_moment_2.jpg?itok=IpJSO89c
1991,"SUPPORTING ACTRESS","Ghost","Whoopi Goldberg","https://www.youtube.com/watch?v=-9kDwdxVlEw","https://www.oscars.org/vef/load/ca25ea5bc0715164bfb166ab1db89615?width=640&height=365&iframe=true"
1991,"ORIGINAL SCREENPLAY","Ghost","Bruce Joel Rubin","https://www.youtube.com/watch?v=d8FrFzzjPgA","https://www.oscars.org/vef/load/c1c344bc17b601f5fd8ec8cd5e35b4c1?width=640&height=365&iframe=true"
1991,"HONORARY AWARD","","Myrna Loy, presented by Anjelica Huston","https://www.youtube.com/watch?v=MrFg0GXvfnM","https://www.oscars.org/vef/load/4a2799425a321648ec0a3068f7729a4b?width=640&height=365&iframe=true"
1991,"Billy Crystal","Billy Crystal","The Oscar host makes a dramatic exit","","https://www.oscars.org/sites/oscars/files/63_Large_Mem_Crystal.jpg"
1991,"John Barry","John Barry","Original Score winner for Dances with Wolves","","https://www.oscars.org/sites/oscars/files/1990_view_score_barry.jpg"
1991,"Dean Semler","Dean Semler","Cinematography winner for Dances with Wolves","","https://www.oscars.org/sites/oscars/files/1990_view_cinematogrophy_semler.jpg"
1991,,,,,,https://www.oscars.org/sites/oscars/files/styles/hero_image_wide_default/public/63_memorable_moments_2.jpg?itok=9IQI38uY
